x,y,z,pose_json,contact_area,grasp_width,score,pair_num,edge_num,point_num
8.301336469981068,36.14150610396017,-10.439549577644154,"[[-0.9941748632921872, -0.060550889370393594, -0.08916238553569261], [-0.03373455676942424, -0.6108834276502989, 0.7910015281286077], [-0.1023636697150489, 0.7894016896477206, 0.605282290756794]]",81.80094086367541,7.707224098375359,0.15453406341665424,1,3,1
7.306547638126607,-7.274751708719457,46.01516182216503,"[[-0.6696378817713993, 0.3952764559158733, -0.6287619825460985], [-0.7355996101271277, -0.46968233496684775, 0.4881513267429554], [-0.10236366971504904, 0.7894016896477207, 0.605282290756794]]",83.5290895568851,7.707224098375359,0.1468634307531782,1,4,1
4.658389041668946,-8.965608114600109,47.77250659843967,"[[-0.6696378817713993, 0.3952764559158733, -0.6287619825460985], [-0.7355996101271277, -0.46968233496684775, 0.4881513267429554], [-0.10236366971504904, 0.7894016896477207, 0.605282290756794]]",76.32051666402128,7.707224098375359,0.12016724001958431,1,4,2
9.836252642374118,-5.65448082519368,44.32984126812154,"[[0.11991736701257417, 0.6138337390303764, -0.7802742888989482], [-0.9874925337496179, -0.007287880989102534, -0.15749724625989078], [-0.10236366971504887, 0.7894016896477208, 0.605282290756794]]",121.00353804083308,7.707224098375359,0.2742734232462045,1,5,1
9.40455012112885,-7.864282285703041,47.13882870815776,"[[0.11991736701257417, 0.6138337390303764, -0.7802742888989482], [-0.9874925337496179, -0.007287880989102534, -0.15749724625989078], [-0.10236366971504887, 0.7894016896477208, 0.605282290756794]]",73.8186176170642,7.707224098375359,0.11199683587050119,1,5,2
-1.6920717646122858,-10.152792860894696,48.246845888587146,"[[0.11991736701257417, 0.6138337390303764, -0.7802742888989482], [-0.9874925337496179, -0.007287880989102534, -0.15749724625989078], [-0.10236366971504887, 0.7894016896477208, 0.605282290756794]]",53.45355836028696,7.707224098375359,0.042965916494783124,1,5,3
-5.247044886110911,-10.17902923245547,47.67985580205154,"[[0.11991736701257417, 0.6138337390303764, -0.7802742888989482], [-0.9874925337496179, -0.007287880989102534, -0.15749724625989078], [-0.10236366971504887, 0.7894016896477208, 0.605282290756794]]",60.593145708489295,7.707224098375359,0.06728746228672623,1,5,4
-8.802018007609533,-10.205265604016237,47.11286571551593,"[[0.11991736701257417, 0.6138337390303764, -0.7802742888989482], [-0.9874925337496179, -0.007287880989102534, -0.15749724625989078], [-0.10236366971504887, 0.7894016896477208, 0.605282290756794]]",62.8156275024498,7.707224098375359,0.07476657481668356,1,5,5
-12.356991129108158,-10.231501975577007,46.545875628980326,"[[0.11991736701257417, 0.6138337390303764, -0.7802742888989482], [-0.9874925337496179, -0.007287880989102534, -0.15749724625989078], [-0.10236366971504887, 0.7894016896477208, 0.605282290756794]]",51.964685432761044,7.707224098375359,0.03814543924653524,1,5,6
8.590087637214662,-4.18194465434184,-1.2705872107191691,"[[0.08044823259737575, 0.6119467035650257, -0.7867968695081704], [-0.991951048428344, -0.028283355129385686, -0.12342272620767218], [-0.09778138572278222, 0.7903931197945259, 0.6047458282515134]]",51.469554595191,60.266187260762976,0.09815834859606179,11,1,1
5.019063862872622,-4.2837647328076285,-1.7149090250667902,"[[0.08044823259737575, 0.6119467035650257, -0.7867968695081704], [-0.991951048428344, -0.028283355129385686, -0.12342272620767218], [-0.09778138572278222, 0.7903931197945259, 0.6047458282515134]]",64.0472982365788,60.266187260762976,0.14458205706347288,11,1,2
1.4480400885305835,-4.385584811273417,-2.159230839414411,"[[0.08044823259737575, 0.6119467035650257, -0.7867968695081704], [-0.991951048428344, -0.028283355129385686, -0.12342272620767218], [-0.09778138572278222, 0.7903931197945259, 0.6047458282515134]]",97.46236838173088,60.266187260762976,0.25892558823603157,11,1,3
-2.1229836858114544,-4.487404889739206,-2.6035526537620317,"[[0.08044823259737575, 0.6119467035650257, -0.7867968695081704], [-0.991951048428344, -0.028283355129385686, -0.12342272620767218], [-0.09778138572278222, 0.7903931197945259, 0.6047458282515134]]",132.49039779595722,60.266187260762976,0.3751943041451212,11,1,4
-2.4125973231620073,-6.690413022573298,0.22891607646738232,"[[0.08044823259737575, 0.6119467035650257, -0.7867968695081704], [-0.991951048428344, -0.028283355129385686, -0.12342272620767218], [-0.09778138572278222, 0.7903931197945259, 0.6047458282515134]]",73.70739352170011,60.266187260762976,0.17640195087958183,11,1,5
-5.694007460153494,-4.589224968204993,-3.0478744681096526,"[[0.08044823259737575, 0.6119467035650257, -0.7867968695081704], [-0.991951048428344, -0.028283355129385686, -0.12342272620767218], [-0.09778138572278222, 0.7903931197945259, 0.6047458282515134]]",128.19227474614416,60.266187260762976,0.35722395952869634,11,1,6
-5.983621097504046,-6.792233101039086,-0.21540573788023876,"[[0.08044823259737575, 0.6119467035650257, -0.7867968695081704], [-0.991951048428344, -0.028283355129385686, -0.12342272620767218], [-0.09778138572278222, 0.7903931197945259, 0.6047458282515134]]",76.12992696771616,60.266187260762976,0.18147926434137815,11,1,7
-9.265031234495531,-4.691045046670782,-3.4921962824572734,"[[0.08044823259737575, 0.6119467035650257, -0.7867968695081704], [-0.991951048428344, -0.028283355129385686, -0.12342272620767218], [-0.09778138572278222, 0.7903931197945259, 0.6047458282515134]]",117.36995431163697,60.266187260762976,0.3163341959071511,11,1,8
-9.554644871846085,-6.894053179504875,-0.6597275522278594,"[[0.08044823259737575, 0.6119467035650257, -0.7867968695081704], [-0.991951048428344, -0.028283355129385686, -0.12342272620767218], [-0.09778138572278222, 0.7903931197945259, 0.6047458282515134]]",75.92188343003046,60.266187260762976,0.17650763777419998,11,1,9
6.424195992617531,-11.235673733794432,7.598320678181803,"[[0.9942714674237749, 0.05123014233628336, 0.09380683121808112], [0.043163059125899066, 0.6104540840208054, -0.7908746813681757], [-0.09778138572278239, 0.7903931197945259, 0.6047458282515132]]",76.27460527864275,60.266187260762976,0.17269044492579352,11,2,1
2.844818709891939,-11.420102246205053,7.260616085796711,"[[0.9942714674237749, 0.05123014233628336, 0.09380683121808112], [0.043163059125899066, 0.6104540840208054, -0.7908746813681757], [-0.09778138572278239, 0.7903931197945259, 0.6047458282515132]]",82.93477820850059,60.266187260762976,0.19678512518603541,11,2,2
-0.7345585728336391,-11.604530758615674,6.922911493411622,"[[0.9942714674237749, 0.05123014233628336, 0.09380683121808112], [0.043163059125899066, 0.6104540840208054, -0.7908746813681757], [-0.09778138572278239, 0.7903931197945259, 0.6047458282515132]]",82.34274462380036,60.266187260762976,0.19526777233710843,11,2,3
-4.313935855559238,-11.788959271026293,6.5852069010265275,"[[0.9942714674237749, 0.05123014233628336, 0.09380683121808112], [0.043163059125899066, 0.6104540840208054, -0.7908746813681757], [-0.09778138572278239, 0.7903931197945259, 0.6047458282515132]]",72.44575744065862,60.266187260762976,0.16119208231810422,11,2,4
20.897092136373136,-8.30032498167705,6.101990194796738,"[[0.9942714674237749, 0.05123014233628336, 0.09380683121808112], [0.043163059125899066, 0.6104540840208054, -0.7908746813681757], [-0.09778138572278239, 0.7903931197945259, 0.6047458282515132]]",58.60129225697729,60.266187260762976,0.10071530935112258,11,2,5
17.31771485364754,-8.48475349408767,5.764285602411644,"[[0.9942714674237749, 0.05123014233628336, 0.09380683121808112], [0.043163059125899066, 0.6104540840208054, -0.7908746813681757], [-0.09778138572278239, 0.7903931197945259, 0.6047458282515132]]",70.36974228463853,60.266187260762976,0.1449825752931453,11,2,6
13.738337570921953,-8.669182006498291,5.426581010026553,"[[0.9942714674237749, 0.05123014233628336, 0.09380683121808112], [0.043163059125899066, 0.6104540840208054, -0.7908746813681757], [-0.09778138572278239, 0.7903931197945259, 0.6047458282515132]]",78.21223140222986,60.266187260762976,0.17586428648773195,11,2,7
