x,y,z,pose_json,contact_area,grasp_width,score,pair_num,edge_num,point_num
0.11479090828374888,-8.438605474838512,-22.45208793568022,"[[0.009896150053509275, 0.999944785280438, -0.0035344878804900283], [-0.002906540377835489, 0.003563410822820274, 0.9999894270072758], [0.9999468077038651, -0.009885772289847149, 0.00294164394222856]]",49.29448880540676,50.60518148423739,0.059886559536365326,1,1,1
0.07916476809111547,-12.03840670184809,-22.439363779310455,"[[0.009896150053509275, 0.999944785280438, -0.0035344878804900283], [-0.002906540377835489, 0.003563410822820274, 0.9999894270072758], [0.9999468077038651, -0.009885772289847149, 0.00294164394222856]]",56.917259043437035,50.60518148423739,0.08252518793484304,1,1,2
0.043538627898482105,-15.638207928857662,-22.426639622940687,"[[0.009896150053509275, 0.999944785280438, -0.0035344878804900283], [-0.002906540377835489, 0.003563410822820274, 0.9999894270072758], [0.9999468077038651, -0.009885772289847149, 0.00294164394222856]]",64.54002927395969,50.60518148423739,0.10440422175622538,1,1,3
0.007912487705848736,-19.23800915586724,-22.413915466570927,"[[0.009896150053509275, 0.999944785280438, -0.0035344878804900283], [-0.002906540377835489, 0.003563410822820274, 0.9999894270072758], [0.9999468077038651, -0.009885772289847149, 0.00294164394222856]]",71.31228365189105,50.60518148423739,0.12282577567376368,1,1,4
-0.027713652486784646,-22.837810382876814,-22.40119131020116,"[[0.009896150053509275, 0.999944785280438, -0.0035344878804900283], [-0.002906540377835489, 0.003563410822820274, 0.9999894270072758], [0.9999468077038651, -0.009885772289847149, 0.00294164394222856]]",59.75810333685097,50.60518148423739,0.07951490248006357,1,1,5
0.2824580638867081,9.573228939171523,-18.915746780302847,"[[0.009896150053509275, 0.999944785280438, -0.0035344878804900283], [-0.002906540377835489, 0.003563410822820274, 0.9999894270072758], [0.9999468077038651, -0.009885772289847149, 0.00294164394222856]]",90.92741217458,50.60518148423739,0.20437891077491194,1,1,6
0.24683192369407467,5.973427712161948,-18.903022623933083,"[[0.009896150053509275, 0.999944785280438, -0.0035344878804900283], [-0.002906540377835489, 0.003563410822820274, 0.9999894270072758], [0.9999468077038651, -0.009885772289847149, 0.00294164394222856]]",89.49250810895524,50.60518148423739,0.20221317825359986,1,1,7
0.21120578350144129,2.3736264851523714,-18.890298467563323,"[[0.009896150053509275, 0.999944785280438, -0.0035344878804900283], [-0.002906540377835489, 0.003563410822820274, 0.9999894270072758], [0.9999468077038651, -0.009885772289847149, 0.00294164394222856]]",91.90686555323313,50.60518148423739,0.211779980038649,1,1,8
0.17557964330880788,-1.226174741857206,-18.877574311193555,"[[0.009896150053509275, 0.999944785280438, -0.0035344878804900283], [-0.002906540377835489, 0.003563410822820274, 0.9999894270072758], [0.9999468077038651, -0.009885772289847149, 0.00294164394222856]]",98.12894833838013,50.60518148423739,0.2328001976965608,1,1,9
0.1399535031161745,-4.825975968866781,-18.864850154823788,"[[0.009896150053509275, 0.999944785280438, -0.0035344878804900283], [-0.002906540377835489, 0.003563410822820274, 0.9999894270072758], [0.9999468077038651, -0.009885772289847149, 0.00294164394222856]]",105.75171856749532,50.60518148423739,0.2572067498846262,1,1,10
0.10432736292354114,-8.425777195876359,-18.852125998454028,"[[0.009896150053509275, 0.999944785280438, -0.0035344878804900283], [-0.002906540377835489, 0.003563410822820274, 0.9999894270072758], [0.9999468077038651, -0.009885772289847149, 0.00294164394222856]]",113.37448880543597,50.60518148423739,0.28042324634866334,1,1,11
0.06870122273090773,-12.025578422885935,-18.839401842084264,"[[0.009896150053509275, 0.999944785280438, -0.0035344878804900283], [-0.002906540377835489, 0.003563410822820274, 0.9999894270072758], [0.9999468077038651, -0.009885772289847149, 0.00294164394222856]]",120.99725904350151,50.60518148423739,0.3026371847718172,1,1,12
0.033075082538274375,-15.625379649895509,-18.826677685714497,"[[0.009896150053509275, 0.999944785280438, -0.0035344878804900283], [-0.002906540377835489, 0.003563410822820274, 0.9999894270072758], [0.9999468077038651, -0.009885772289847149, 0.00294164394222856]]",128.6200292769327,50.60518148423739,0.3240569655081883,1,1,13
-0.0025510576543590624,-19.22518087690509,-18.813953529344733,"[[0.009896150053509275, 0.999944785280438, -0.0035344878804900283], [-0.002906540377835489, 0.003563410822820274, 0.9999894270072758], [0.9999468077038651, -0.009885772289847149, 0.00294164394222856]]",135.22944196265146,50.60518148423739,0.34148295338458645,1,1,14
-0.03817719784699242,-22.824982103914664,-18.801229372974973,"[[0.009896150053509275, 0.999944785280438, -0.0035344878804900283], [-0.002906540377835489, 0.003563410822820274, 0.9999894270072758], [0.9999468077038651, -0.009885772289847149, 0.00294164394222856]]",110.71575929101729,50.60518148423739,0.25444322968579236,1,1,15
-0.07380333803962574,-26.424783330924235,-18.788505216605206,"[[0.009896150053509275, 0.999944785280438, -0.0035344878804900283], [-0.002906540377835489, 0.003563410822820274, 0.9999894270072758], [0.9999468077038651, -0.009885772289847149, 0.00294164394222856]]",84.65989511787456,50.60518148423739,0.1619049562729403,1,1,16
-0.10942947823225924,-30.024584557933817,-18.77578106023544,"[[0.009896150053509275, 0.999944785280438, -0.0035344878804900283], [-0.002906540377835489, 0.003563410822820274, 0.9999894270072758], [0.9999468077038651, -0.009885772289847149, 0.00294164394222856]]",57.06234706643137,50.60518148423739,0.06395297991054763,1,1,17
0.27199451852650025,9.586057218133675,-15.315784843076653,"[[0.009896150053509275, 0.999944785280438, -0.0035344878804900283], [-0.002906540377835489, 0.003563410822820274, 0.9999894270072758], [0.9999468077038651, -0.009885772289847149, 0.00294164394222856]]",155.00741217916143,50.60518148423739,0.42452925021706617,1,1,18
0.2363683783338669,5.9862559911241,-15.303060686706889,"[[0.009896150053509275, 0.999944785280438, -0.0035344878804900283], [-0.002906540377835489, 0.003563410822820274, 0.9999894270072758], [0.9999468077038651, -0.009885772289847149, 0.00294164394222856]]",153.57250811242454,50.60518148423739,0.4228605236252779,1,1,19
0.20074223814123351,2.3864547641145237,-15.290336530337125,"[[0.009896150053509275, 0.999944785280438, -0.0035344878804900283], [-0.002906540377835489, 0.003563410822820274, 0.9999894270072758], [0.9999468077038651, -0.009885772289847149, 0.00294164394222856]]",155.98686555746048,50.60518148423739,0.4327536012910762,1,1,20
0.1651160979486001,-1.2133464628950537,-15.27761237396736,"[[0.009896150053509275, 0.999944785280438, -0.0035344878804900283], [-0.002906540377835489, 0.003563410822820274, 0.9999894270072758], [0.9999468077038651, -0.009885772289847149, 0.00294164394222856]]",162.20894834229642,50.60518148423739,0.45382648666258885,1,1,21
0.12948995775596672,-4.813147689904629,-15.264888217597598,"[[0.009896150053509275, 0.999944785280438, -0.0035344878804900283], [-0.002906540377835489, 0.003563410822820274, 0.9999894270072758], [0.9999468077038651, -0.009885772289847149, 0.00294164394222856]]",169.83171857162574,50.60518148423739,0.47799305771427214,1,1,22
0.09386381756333335,-8.412948916914205,-15.252164061227832,"[[0.009896150053509275, 0.999944785280438, -0.0035344878804900283], [-0.002906540377835489, 0.003563410822820274, 0.9999894270072758], [0.9999468077038651, -0.009885772289847149, 0.00294164394222856]]",177.45448880974516,50.60518148423739,0.5007581056233021,1,1,23
0.05823767737069996,-12.012750143923784,-15.239439904858068,"[[0.009896150053509275, 0.999944785280438, -0.0035344878804900283], [-0.002906540377835489, 0.003563410822820274, 0.9999894270072758], [0.9999468077038651, -0.009885772289847149, 0.00294164394222856]]",185.07725904806006,50.60518148423739,0.5224261850434558,1,1,24
